Patrones: PayasoLanderANN
Salidas: GiroD, Nula, GiroI, ImpGiroD, Impulso, ImpGiroI
Entradas: Px, Py, Vx, Vy, Ang, Vv
1.797386,-43.333333,0,0,0,0,1
1.797386,-37.646425,0,32.704390,0,0,1
1.797386,-35.776492,0,34.746381,0,0,4
1.797386,-33.155628,0,23.388437,0,0,1
1.797386,-26.909119,0,37.796930,0,0,4
1.797731,-22.846589,0.024359,14.925316,-0.925796,0,3
1.819150,-22.356162,0.739036,9.418033,-11.244480,0,4
1.829511,-22.242951,0.731645,10.580326,-13.823927,0,1
1.899196,-21.112592,0.681941,18.397068,-25.008866,0,2
1.943383,-20.238041,1.115121,20.152648,-17.582342,0,5
2.100864,-19.125719,1.314765,12.830653,17.795046,0,2
2.137454,-18.815928,1.288601,15.069471,30.220914,0,1
2.175040,-18.285206,0.114967,16.107448,44.627087,0,4
2.159749,-18.125219,-1.083091,14.998204,47.566760,0,3
1.842490,-17.470161,-5.866296,11.894178,46.264130,0,0
1.678810,-17.179214,-5.749557,14.157978,40.997830,0,1
0.981696,-15.293124,-5.252319,23.799447,26.320481,0,0
0.827634,-14.777579,-5.680468,23.370541,20.400743,0,3
0.652127,-14.324073,-6.336838,20.465480,13.012456,0,4
0.276516,-13.575232,-6.636186,17.243436,2.180748,0,1
-0.609216,-11.136726,-5.704173,25.107416,-11.282115,0,4
-0.954478,-9.944090,-3.616675,17.217794,-12.384383,0,5
-1.104066,-9.418904,-2.783604,12.228459,-4.331969,0,4
-1.217676,-9.087404,-2.647225,10.647003,1.818548,0,1
-1.363914,-8.509927,-2.542914,15.178140,6.582600,0,0
-1.504048,-7.770179,-2.418271,17.018240,-0.928887,0,3
-1.588578,-7.314347,-1.673136,12.815930,-12.515342,0,4
-1.612152,-7.164337,-1.656405,13.950463,-15.925881,0,1
-1.779286,-5.576453,-0.669871,20.212382,-33.305892,0,4
-1.730680,-5.009872,2.058195,16.389140,-35.942867,0,5
-1.136195,-4.096598,6.826113,6.126666,-10.968306,0,4
-0.744268,-3.946739,6.845521,3.455540,2.303164,0,1
0.507635,-2.139590,5.375131,17.040816,21.833329,0,4
-0.816993,-22.962963,0,0,0,0,1
-0.816993,-17.276100,0,32.704292,0,0,1
-0.816993,-16.193930,0,32.951810,0,0,4
-0.816993,-13.212427,0,17.445760,0,0,1
-0.816993,-10.754699,0,25.278466,0,0,4
-0.816993,-8.504046,0,0.309453,0,0,1
-0.816993,-4.107590,0,26.617719,0,0,4
-0.816993,-2.231417,0,15.962724,0,0,1
6.209150,-8.641975,0,0,0,0,1
6.209150,-8.655416,0,-1.256285,0,0,4
6.209150,-14.688779,0,-33.633596,0,0,4
6.209150,-15.802054,0,-33.867738,0,0,1
6.209150,-18.126599,0,-24.062190,0,0,4
6.209150,-19.869053,0,-27.493837,0,0,1
6.209150,-21.646101,0,-15.663628,0.925796,0,2
6.208150,-21.825456,-0.070647,-16.762434,2.685051,0,5
5.952279,-23.902129,-4.101759,-23.107449,44.669310,0,2
5.837841,-24.349030,-4.020134,-20.147305,57.293570,0,1
5.247956,-25.724323,-3.599380,-4.888772,93.297746,0,0
4.905148,-25.707154,-3.354857,3.978631,77.348015,0,1
4.787339,-25.602791,-4.997613,4.558146,71.448437,0,4
3.216494,-25.520437,-17.598562,-2.332402,55.116477,0,3
1.445488,-25.853426,-22.025866,-5.719361,30.137781,0,0
1.135140,-25.900735,-21.805608,-4.399438,25.248101,0,1
-2.336638,-25.419729,-19.328161,10.369595,-7.076444,0,0
-3.910179,-24.524582,-17.339162,14.754110,-33.283760,0,3
-5.141585,-23.458035,0.149904,7.995895,-100,0,4
-4.951658,-23.206468,6.609077,7.758409,-100,0,5
-4.312258,-22.869190,12.747383,8.709207,-99.577092,0,2
-3.098192,-21.873520,11.881394,16.652803,-77.178110,0,1
-1.966572,-20.306181,11.074236,24.056958,-56.968097,0,2
-0.201997,-16.398143,9.816035,35.604085,12.113907,0,1
-0.071586,-16.035525,9.249899,34.041347,17.968955,0,4
0.406037,-14.448364,4.780433,26.910626,38.718129,0,3
0.406610,-12.457790,-2.531139,17.541960,20.473841,0,0
0.335993,-12.047821,-2.480769,19.693140,10.701972,0,1
0.103809,-10.288303,-2.022532,24.394795,-11.032523,0,4
0.127531,-8.597164,1.803138,14.292577,-23.237550,0,1
0.285331,-7.459421,2.394819,18.394901,-26.854417,0,4
0.328616,-7.276933,3.055445,17.049074,-26.338181,0,5
0.507548,-6.815837,4.731601,13.024647,-20.810833,0,4
0.738396,-6.456823,5.531413,11.509047,-16.030756,0,1
0.815930,-6.321497,5.476099,12.650128,-13.819617,0,2
1.118451,-5.660384,5.260319,17.102517,0.478752,0,1
1.474641,-4.600107,4.631557,19.937099,14.150645,0,4
1.719615,-3.519080,0.623976,10.459934,25.361193,0,5
1.679863,-3.262185,-1.775834,6.809823,33.517508,0,3
1.387499,-3.057720,-5.055429,3.426988,29.072525,0,0
1.246450,-2.945279,-4.954826,5.859171,22.945355,0,1
0.774548,-2.154691,-4.618221,13.996421,8.393125,0,0
-7.352941,-6.913580,0,0,0,0,1
-7.352941,-6.927017,0,-1.256096,0,0,4
-7.352941,-12.960309,0,-33.633491,0,0,4
-7.352941,-13.303118,0,-32.040796,0,0,1
-7.352941,-15.011623,0,-22.813213,-0.925852,0,0
-7.349823,-15.676024,0.220203,-20.907105,-8.378792,0,3
-7.234022,-16.952256,2.976288,-25.692716,-31.359686,0,4
-6.530688,-19.097021,10.615711,-30.534631,-54.570245,0,3
-6.172424,-19.765742,13.347136,-31.468751,-61.794755,0,4
-4.616670,-21.835939,20.713602,-31.334986,-75.300306,0,2
-0.805023,-24.840434,17.994855,-10.731284,-17.068625,0,1
0.908837,-25.243691,16.772380,-1.466898,12.078139,0,2
2.506266,-24.980279,15.632955,7.168118,50.337276,0,1
3.369885,-24.547988,15.016954,11.836487,67.123245,0,0
3.556945,-24.429389,13.210222,11.085216,68.742953,0,3
3.719437,-24.317583,11.378308,10.362011,70.213111,0,4
3.998481,-24.073442,6.799489,8.810076,75.321166,0,5
4.090804,-23.708732,-2.161577,6.985774,91.847382,0,3
3.331926,-23.291985,-12.134060,7.106975,88.269381,0,0
2.827449,-22.988861,-11.773666,10.621906,77.415757,0,1
2.498978,-22.724767,-11.539370,12.910761,70.408923,0,0
0.805790,-20.435111,-10.331640,24.709278,3.158280,0,1
0.103743,-18.979564,-9.270698,27.204998,-21.248871,0,4
-0.377700,-17.748213,-4.968572,20.339889,-34.734876,0,5
-0.540826,-16.989016,-2.188639,17.574185,-30.619591,0,2
-0.571341,-16.790588,-2.166752,18.647943,-28.577234,0,1
-0.883469,-13.889791,-1.521422,27.361202,-15.890695,0,4
-0.866973,-12.087355,1.057129,18.241201,-12.590584,0,1
-0.721184,-9.548846,1.243930,26.014457,-10.964350,0,4
-0.540428,-8.183670,2.538763,19.729236,-10.556437,0,1
-0.228793,-5.813957,2.589015,26.390467,-10.273021,0,4
-0.048408,-4.844042,3.521689,20.454179,-9.285473,0,5
0.215140,-3.953614,3.660646,15.819092,5.421442,0,1
0.508114,-2.721747,2.927937,19.786578,19.844125,0,4
0.580986,-2.175012,1.091068,15.675556,23.352120,0,3
0.585740,-1.731509,-0.074903,14.123054,19.132586,0,0
-8.986928,-4.074074,0,0,0,0,1
-8.986928,-4.087509,0,-1.256021,0,0,4
-8.986928,-7.499040,0,-23.416908,0,0,1
-8.986928,-8.699812,0,-17.207077,0,0,4
-8.986928,-17.672152,0,-40.464178,0,0,1
-8.986928,-19.600788,0,-34.836270,0,0,4
-8.986583,-22.476461,0.024351,-41.004599,-0.925574,0,3
-8.954114,-24.776662,0.755614,-42.605171,-16.511870,0,0
-8.912378,-26.421657,0.725839,-35.976273,-37.390435,0,1
-8.821933,-28.663060,2.181998,-27.008148,-61.359960,0,4
-8.769092,-28.956713,3.731092,-27.443062,-64.483724,0,3
-8.495732,-29.839122,6.946460,-26.561230,-77.296600,0,0
-8.397897,-30.108204,6.876995,-25.033415,-81.624152,0,1
-7.564543,-31.811739,6.282254,-12.008114,-100,0,2
-6.722385,-32.310346,5.681558,1.153659,-67.891182,0,0
-6.408514,-32.129094,5.457682,6.059055,-63.211740,0,1
-6.033207,-31.614971,5.190201,11.925049,-61.122549,0,2
-5.539178,-30.388807,4.837606,19.645503,-35.502604,0,1
-4.890689,-27.681424,4.375045,29.780478,-10.425561,0,0
-4.825281,-27.379003,4.614944,28.241267,-10.793382,0,3
-3.949546,-25.325254,8.955357,18.130652,-44.172319,0,1
-3.096624,-23.651597,8.346978,25.434322,-66.197211,0,2
-2.956723,-23.389291,9.876621,24.509174,-66.541926,0,5
-0.876284,-21.489608,19.577197,17.278300,-36.160111,0,2
-0.330081,-21.085184,19.187610,19.434807,-24.930101,0,1
1.244104,-19.602837,18.064754,25.649904,-1.572799,0,2
2.235215,-18.425546,16.871253,27.123898,18.420717,0,5
3.468447,-16.780464,8.090605,18.740494,64.421864,0,3
3.414261,-15.319091,-5.620557,13.848774,63.449708,0,0
2.660815,-13.198822,-5.083131,24.538019,5.709654,0,1
2.243763,-11.400026,-4.785667,30.454873,-19.998088,0,2
2.176676,-11.064021,-4.737811,31.406609,-22.185163,0,1
2.118664,-10.742994,-4.083239,29.906251,-23.228173,0,5
1.939588,-9.154422,-1.023388,21.092926,-12.040684,0,4
1.918053,-8.722974,-0.756730,20.696757,-7.153999,0,1
1.794617,-5.247957,-0.875719,30.115488,7.798127,0,4
1.778872,-4.942222,-1.111678,28.569651,9.312977,0,5
1.702941,-4.121952,-2.183746,24.073522,16.349305,0,3
1.527518,-3.218907,-3.358353,20.800218,14.345095,0,1
1.342162,-2.218659,-3.226020,24.927000,10.010482,0,0
6.209150,-3.950617,0,0,0,0,1
6.209150,-3.964053,0,-1.256058,0,0,4
6.209150,-9.997325,0,-33.633537,0,0,4
6.209150,-14.094598,0,-39.918478,0,0,1
6.209150,-16.625102,0,-31.183167,0,0,4
6.209150,-19.622823,0,-35.967756,0,0,1
6.209150,-20.340795,0,-32.751767,0.925796,0,2
6.209150,-23.271379,0,-14.755703,57.294539,0,1
6.182096,-23.925854,-1.910709,-8.171330,82.511335,0,4
5.796518,-24.295335,-9.769105,-8.819076,91.421610,0,3
4.114774,-24.988317,-20.580016,-8.622506,75.523821,0,0
2.977894,-25.215118,-19.769081,-3.332080,54.835328,0,1
2.426336,-25.245160,-19.375676,-0.765429,45.249320,0,0
0.327797,-24.834981,-17.878803,9.000037,-6.209813,0,1
-0.650198,-24.352090,-16.489280,11.178559,-26.365777,0,4
-2.188958,-23.857598,-0.449404,-2.086027,-55.970811,0,3
-2.023748,-24.002872,4.052671,-2.920522,-69.650681,0,1
-1.910689,-24.024241,3.972023,-0.362286,-74.843653,0,2
-1.277745,-23.052871,3.520741,13.947583,-36.761347,0,1
-0.673189,-20.067603,3.089524,27.627844,-3.324184,0,0
-0.628421,-19.788391,3.161541,26.097352,-3.912259,0,3
-0.533744,-19.278285,3.413988,23.087630,-6.677673,0,4
-0.376302,-18.604667,3.746935,21.202354,-9.872266,0,1
-0.068896,-17.012744,3.527665,27.314048,-12.973318,0,2
0.220533,-15.041886,3.321227,33.068390,4.374592,0,1
0.398202,-13.555146,2.781009,34.236463,15.624563,0,4
0.479198,-11.967854,-0.055227,26.703454,23.488431,0,3
0.288829,-10.373747,-2.634002,19.116707,5.338906,0,1
-0.188407,-6.389974,-1.761443,30.640920,-20.163428,0,4
0.011972,-3.937991,3.565979,18.840251,-25.090346,0,1
0.160443,-3.265210,3.460066,22.011969,-24.879161,0,2
0.398184,-1.923504,3.290488,27.090798,-11.009521,0,1
-82.189542,-86.296296,0,0,0,0,1
-82.189542,-80.609377,0,32.704466,0,0,1
-82.189542,-67.735911,0,52.278882,0,0,4
-82.189191,-65.218731,0.024708,43.553231,-0.934594,0,3
-82.150822,-63.155104,1.166563,35.327469,-15.600969,0,4
-79.894745,-58.808488,16.207526,10.224275,-43.071597,0,3
-78.847902,-58.458703,19.151614,8.313356,-55.742120,0,0
-78.050412,-58.117021,18.582792,11.798217,-69.996536,0,1
-77.764947,-57.997787,20.157207,11.143263,-74.107872,0,4
-75.580182,-57.372584,28.354646,10.068423,-91.444619,0,1
-72.509081,-56.075802,26.164099,18.997136,-100,0,2
-68.668160,-53.109540,23.425719,30.165528,-56.316322,0,1
-67.999577,-52.459145,24.148588,29.844970,-47.069762,0,4
-66.522953,-51.323604,27.062321,24.510232,-34.399127,0,3
-61.095800,-49.189510,37.694244,11.258118,-72.152709,0,4
-59.369587,-48.863146,42.147811,9.696420,-83.826055,0,5
-53.868753,-48.182778,51.742149,7.695782,-71.770863,0,2
-51.714162,-47.860527,50.205355,11.198983,-57.621706,0,1
-44.347294,-45.760580,44.950775,23.176940,-28.679112,0,2
-43.085106,-45.258020,44.629500,22.769185,-21.976378,0,5
-41.191048,-44.618859,44.328776,18.430899,-8.753191,0,4
-36.981568,-43.660632,40.636903,8.682567,10.272130,0,3
-33.708799,-43.371118,37.369658,3.378816,-1.561461,0,0
-32.666295,-43.259711,36.626002,5.811658,-9.731349,0,1
-28.211618,-42.160191,34.265148,13.789212,-31.209891,0,4
-26.712562,-41.796898,35.807076,10.100773,-33.941105,0,5
-23.018879,-41.406134,37.754984,1.491763,-14.311884,0,4
-19.873639,-41.589685,36.186361,-5.920351,0.891255,0,3
-16.404796,-42.357123,34.316200,-11.514717,-14.326660,0,1
-9.258476,-42.428950,29.218796,8.858579,-38.150028,0,2
-7.633741,-41.951767,28.814880,11.061347,-28.841348,0,5
-5.972069,-41.590208,29.228281,8.357820,-10.922884,0,1
-2.806401,-40.433443,26.970241,17.418496,12.950466,0,2
-0.953074,-39.330055,25.648431,22.723161,34.712787,0,1
81.862745,-86.543210,0,0,0,0,1
81.862745,-80.856251,0,32.704573,0,0,1
81.862745,-66.787435,0,53.687919,0,0,4
81.862400,-62.458931,-0.024373,38.185014,0.926130,0,5
81.765527,-60.074987,-2.383340,27.278257,25.688206,0,4
81.677223,-59.509303,-3.094786,26.872511,33.140217,0,1
81.283601,-56.483328,-4.140669,33.267413,52.544149,0,4
81.206259,-56.140074,-5.461244,32.079364,54.698247,0,5
80.066457,-54.029897,-16.538948,25.879834,84.300054,0,3
77.743510,-52.230299,-26.951198,23.779473,81.784347,0,0
74.809906,-49.836060,-25.896905,29.355740,40.239480,0,3
72.523261,-48.276722,-26.698204,20.591904,-1.942877,0,5
71.081267,-47.549067,-24.608309,14.887371,-12.922962,0,4
69.478241,-46.969547,-21.264897,8.188126,-18.075165,0,5
65.640935,-47.122891,-20.623110,-6.223997,46.026355,0,1
63.381144,-47.177646,-20.875109,2.257609,78.752322,0,5
61.523655,-47.097136,-29.970461,1.332936,100,0,3
55.229490,-46.982487,-46.605973,1.220973,75.708499,0,0
52.027220,-46.720128,-44.321816,7.318725,45.746483,0,1
49.568700,-46.307335,-43.291259,9.572904,27.595090,0,4
48.335026,-46.143326,-43.624142,7.027045,21.941390,0,5
44.592709,-45.944260,-43.936225,2.127412,28.300137,0,1
40.977918,-45.560227,-42.333518,7.029075,37.770336,0,4
39.754735,-45.445688,-43.470639,4.797438,38.887893,0,3
35.941450,-45.364637,-45.060361,0.410206,22.557076,0,0
33.452077,-45.214411,-43.284803,5.345002,1.744538,0,1
29.907862,-44.631816,-40.260373,9.920168,-18.794285,0,5
26.243847,-44.275097,-34.944316,0.926481,-6.733719,0,4
24.794521,-44.325983,-33.758681,-2.829904,-0.212665,0,3
22.484177,-44.671736,-31.735859,-8.839332,-6.665675,0,4
20.763664,-45.145567,-29.697176,-10.885888,-13.159216,0,1
15.306957,-45.333076,-25.230949,4.586520,-21.788602,0,5
13.200133,-45.343955,-21.854633,-3.509553,-1.758968,0,4
12.743366,-45.398316,-21.421098,-2.933287,2.968134,0,1
10.692213,-45.260810,-20.424542,3.313193,17.536756,0,4
9.177411,-45.278720,-22.131224,-2.703281,23.799967,0,5
8.205528,-45.411674,-22.905395,-3.641952,33.337562,0,2
7.566400,-45.448248,-22.449577,-1.068875,40.682888,0,0
6.023856,-45.304754,-21.349325,5.141287,40.463332,0,1
4.556992,-44.838892,-20.302995,11.046758,35.485413,0,0
3.161944,-44.066411,-19.307947,16.663138,18.435301,0,1
1.321694,-42.493889,-17.996268,24.060430,-0.426603,0,0
0.572358,-41.656827,-17.461761,27.077362,-11.381717,0,1
-2.124183,-85.432099,0,0,0,0,1
-2.124183,-79.745126,0,32.704647,0,0,1
-2.124183,-65.040758,0,56.896011,0,0,1
-2.124183,-57.901760,0,61.578361,0,0,4
-2.124183,-51.474996,0,42.820127,0,0,1
-2.124183,-40.590407,0,55.388305,0,0,4
-2.124183,-32.770982,0,26.435615,0,0,1
-2.123838,-28.606941,0.024349,35.190586,-0.925519,0,3
-2.085590,-26.977612,1.163948,27.375390,-15.584239,0,4
-1.992381,-26.192877,2.759643,23.012413,-22.981651,0,5
-1.688933,-25.160146,4.847374,18.496666,-16.567977,0,2
-1.553700,-24.730066,4.750912,20.628775,-9.902058,0,1
-1.103048,-22.903487,4.298658,25.253495,4.924060,0,4
-0.751862,-21.305578,1.991198,13.700826,11.739951,0,3
-0.672462,-20.865715,1.179221,8.241248,3.433071,0,4
-0.640482,-20.705311,1.123514,8.089832,-0.738085,0,1
-0.548305,-19.926184,1.057767,14.968973,-8.145036,0,2
-0.489871,-19.168308,1.016086,19.329840,-1.076607,0,1
-0.409524,-17.719203,0.743637,23.047544,8.103845,0,4
-0.402156,-17.488376,0.520154,21.569748,8.219002,0,3
-0.394501,-16.888347,0.053118,17.203065,4.221108,0,4
-0.393758,-16.693227,0.052587,18.284153,2.875255,0,1
-0.384840,-14.152023,0.179803,26.035686,-5.029344,0,4
-0.286581,-12.465437,1.303955,16.869257,-7.441047,0,1
0.003872,-7.734607,1.334593,31.450918,-8.959941,0,4
0.652741,-4.598831,4.477608,9.624906,-8.275443,0,5
0.782783,-4.408598,4.558254,9.458213,-4.003476,0,2
0.909650,-4.169699,4.467544,11.764329,2.020884,0,1
-82.026144,-5.679012,0,0,0,0,1
-82.026144,-5.692460,0,-1.256624,0,0,4
-82.026144,-11.725827,0,-33.633886,0,0,4
-82.026144,-26.686651,0,-57.583288,0,0,4
-82.026144,-29.196266,0,-57.752267,0,0,1
-82.026144,-29.797721,0,-55.911562,-0.935934,0,0
-82.014343,-33.923131,0.833347,-44.262405,-32.282733,0,3
-79.605399,-40.736850,24.402584,-43.667826,-100,0,4
-75.878404,-44.310383,39.329598,-40.294254,-100,0,3
-73.431430,-45.978789,44.178457,-37.449951,-100,0,0
-70.395901,-47.724011,42.013273,-29.456825,-100,0,1
-67.478346,-49.067707,42.130284,-23.111837,-100,0,4
-62.619949,-50.730845,54.051842,-21.541741,-100,0,3
-60.216239,-51.395167,56.733990,-19.645457,-100,0,0
-58.633576,-51.769050,55.604984,-16.754504,-100,0,1
-55.561688,-52.335290,53.413926,-11.143384,-100,0,2
-51.179582,-52.748393,50.288151,-3.138967,-92.006385,0,1
-46.387077,-52.604986,46.871843,5.615093,-80.055521,0,2
-42.544203,-51.979874,44.128909,12.634276,-55.849899,0,1
-38.910372,-50.943982,42.492973,16.919091,-36.870566,0,4
-33.920907,-49.957117,44.383129,9.238750,-24.610776,0,1
-28.532641,-48.548048,41.039714,16.842040,-18.934184,0,4
-22.098112,-47.483260,41.062120,4.838282,-16.470654,0,1
-18.723529,-46.932240,39.076630,9.430083,-15.942800,0,4
-15.957433,-46.609686,38.776753,5.456851,-15.697605,0,1
-13.293122,-46.127431,36.876306,11.346970,-14.627199,0,2
-12.260482,-45.874778,36.413457,11.123482,-10.319331,0,5
-10.237385,-45.543203,35.088058,5.746141,4.957975,0,4
-8.334942,-45.407937,32.812638,3.138460,17.082002,0,1
-4.781049,-44.678283,30.277688,12.602407,29.328686,0,0
-3.946264,-44.398272,28.975290,12.438295,26.951825,0,3
-2.782480,-44.056212,26.932319,10.993927,18.748835,0,1
80.882353,-5.679012,0,0,0,0,1
80.882353,-5.692454,0,-1.256322,0,0,4
80.882353,-11.725855,0,-33.633771,0,0,4
80.882353,-26.686471,0,-57.583108,0,0,4
80.882353,-33.901818,0,-62.193044,0,0,1
80.882353,-35.778249,0,-56.614412,0.925852,0,2
80.877754,-38.038815,-0.322487,-51.933897,12.203113,0,5
80.488479,-42.684754,-6.017004,-53.976500,58.223103,0,2
80.156131,-44.804297,-5.779910,-46.899564,87.044503,0,1
79.574834,-47.823721,-7.562811,-36.434221,100,0,5
75.114043,-52.875982,-32.957944,-30.395641,100,0,2
72.410134,-54.482469,-31.029250,-21.264500,100,0,1
68.248960,-55.918859,-28.062297,-7.212528,100,0,2
63.780605,-55.776157,-24.873996,7.877349,100,0,1
63.055849,-55.583370,-26.555409,8.964199,100,0,4
61.283956,-55.209250,-34.083134,8.610974,100,0,5
55.069809,-54.337081,-51.632491,7.787612,100,0,4
54.314967,-54.254574,-53.292767,7.709736,100,0,3
48.425713,-53.688075,-62.236247,8.370514,95.179195,0,0
45.828776,-53.343715,-60.387768,11.861551,85.041462,0,1
43.314155,-52.890388,-58.594191,15.241370,75.981820,0,0
37.738427,-51.426221,-54.613615,22.734360,39.843688,0,1
36.960297,-51.197141,-54.964944,21.416783,34.887213,0,4
29.192887,-49.682105,-53.597786,10.287447,5.823538,0,1
19.332314,-46.926436,-46.400409,22.920244,-6.176076,0,4
18.684620,-46.697027,-45.740373,21.442378,-7.457782,0,3
16.200506,-45.931767,-42.471578,15.755127,-18.895887,0,4
11.056871,-44.991382,-30.886425,3.481929,-36.120481,0,5
9.110362,-44.986616,-25.478238,-2.204637,-25.446578,0,4
8.089868,-45.105829,-23.598733,-3.236487,-18.679125,0,1
6.468367,-45.074866,-22.442160,3.079920,-10.298261,0,2
5.843774,-44.996631,-21.890642,3.007619,-3.987548,0,5
4.925498,-44.981952,-21.593301,-0.799792,8.760432,0,4
4.621073,-44.976877,-21.377368,0.471652,12.487218,0,1
2.307348,-44.466120,-19.725853,10.135273,30.539690,0,0
0.688868,-43.560124,-18.571499,16.895206,17.779303,0,1
49.183007,-40.987654,1.363133,-9.100665,-86.241015,0,1
49.560045,-39.938928,2.050950,14.209588,-36.906350,0,4
52.047641,-39.346803,15.917140,-6.427199,-30.829071,0,5
54.717342,-45.383931,-18.338467,-21.262596,100,0,5
53.031923,-46.474361,-25.928899,-18.964081,100,0,2
46.380785,-47.493216,-23.377042,6.119459,100,0,5
41.603977,-46.873613,-41.943159,5.534330,100,0,3
32.658774,-46.221570,-59.226588,5.363768,81.398091,0,0
25.477712,-45.141099,-54.104510,15.765802,24.947392,0,1
21.039617,-43.913004,-50.872433,19.683327,-2.503578,0,4
16.301999,-42.860348,-45.153203,9.977783,-17.824691,0,5
13.279899,-42.535987,-41.163950,3.458629,-9.251105,0,4
7.285532,-42.981896,-36.836511,-7.518500,5.779410,0,1
4.755007,-43.173236,-35.031156,-0.993599,9.519071,0,2
3.772065,-43.180472,-34.715116,-0.953199,14.558871,0,5
2.280753,-43.286757,-35.391243,-4.454717,25.839041,0,4
1.774377,-43.346199,-35.769024,-5.557267,28.223767,0,3
0.755122,-43.474124,-35.812343,-5.317665,29.618011,0,0
-50.653595,-42.839506,28.416730,43.993415,42.358491,0,1
-45.802559,-35.972119,22.921323,52.491657,88.826632,0,4
-44.472748,-29.269691,-5.943394,45.103635,99.521644,0,3
-52.480517,-20.386882,-15.265009,15.025458,-75.127777,0,4
-52.044437,-18.270997,16.864032,12.241187,-100,0,5
-44.014763,-16.834017,38.087861,-0.622553,-10.287154,0,4
-34.095224,-22.427917,3.877531,-28.832062,48.803972,0,4
-34.058047,-22.743354,2.625862,-29.487694,48.112781,0,3
-34.106176,-24.435499,-2.596588,-33.091035,34.302371,0,4
-35.172620,-29.361637,-8.348859,-42.898401,12.249550,0,3
-35.656613,-31.284538,-8.472761,-46.139822,-0.930174,0,4
-36.000380,-32.791470,-7.937788,-45.973528,-9.411632,0,1
-36.851335,-36.105211,-6.741327,-35.164151,-22.376278,0,4
-37.013436,-36.886865,-5.345283,-36.811622,-25.183977,0,3
-37.182997,-38.089245,-3.694371,-36.696482,-34.771732,0,0
-37.694264,-41.312713,-1.131697,-20.962664,-100,0,3
-37.557715,-41.972222,5.365338,-20.340051,-100,0,4
-36.200727,-43.435997,19.785565,-18.958256,-100,0,5
-34.803090,-44.227682,27.565286,-18.236955,-99.573448,0,3
-30.764251,-45.706678,40.071505,-15.571203,-100,0,1
-21.467468,-46.262664,33.440222,7.797011,-99.745119,0,2
-20.968072,-46.180412,35.263302,7.687038,-98.589681,0,5
-16.847609,-45.673376,44.411058,6.889079,-72.750499,0,1
-13.796029,-45.116738,42.234474,12.709161,-55.396401,0,2
-10.894038,-44.257958,40.164564,18.243922,-31.038956,0,1
-9.211085,-43.629050,39.468977,18.962212,-18.904616,0,4
